text,label
"The present findings complement this growing literature by showing that people are actually willing to forgive an incident of noise, as long as the partner communicates about noise and clarifies the actual (benign) intentions.",1
"Recently, there has been growing interest in the effect of retaliation on cooperative games with punishment [24,[34][35][36].",0
This one will be auctioned for the school.,1
SEACOM said today ( 10 October 2011 ) that the total repair time of the current problems they experience will be around twelve days depending on weather conditions .,1
He fell in love with her and changed his life so he could help her .,1
"If a player died during a wave, the character would respawn during the next wave.",1
"The conclusion of the investigation was that the loss was caused by a failure in a cell wall , resulting in a serious crack and a leakage that the pumps were not able to cope with .",1
The rationale for this finding is unclear.,0
This study examined the flexibility of prediction and decision making in the face of a partner's differing level of theory of mind.,0
"Andrew Lopez , 20 , was found guilty of slaying Zurana Horton , 34 , and wounding Unique Armstead , 32 , and Cheanne McKnight , 11 , in October 2011 as he targeted rival gang members . He faces up to 75 years to life in prison when he's sentenced May 7 .",1
"Unconditional contribution impacts negatively the probability of being leader, but this result is not robust and is significant only at the 10 % level. 14",0
"“ The defendant ’ s custody status gave Sheriff ’ s detectives and our prosecutors in the Crimes Against Police Officers Section ( CAPOS ) additional time to fully investigate this murder and the case on which Deputy Ortiz was working when he was killed , ” Cooley said .",1
The pepper is added to the salad before serving .,0
Deputy's Alleged Killer Held,0
"Lindsay Lohan checks into rehab at Betty Ford Center , rehires longtime lawyer Shawn Holley Actress Lindsay Lohan finally checked into court - mandated rehab at the Betty Ford Center late Thursday , after hiring former lawyer Shawn Holley for help .",1
"However , it was felt that large cities and primarily rural areas in the same county could not be well administered by the same body .",0
"A stimulant , nicotine causes a temporary increase in alertness and a calm feeling .",1
"Atopic dermatitis , the most common type of eczema , causes itchiness that ' s worse in the colder months .",1
"The protest resulted in hours of traffic jams on Guangzhou ' s major roads , such as Guangyuanxi Lu , Huangshidong Lu and Dongfeng Lu .",1
"Hitler also delivered an ultimatum to Lithuania , forcing the concession of the Klaipėda Region .",1
"For 25 years , Christmas in New Bern has included a flotilla of decorated boats gliding along the confluence of the Neuse and Trent rivers at Union Point Park .",0
Exposure to vapor causes intense watering and irritation to eyes .,1
"Andrew Lopez , 20 , was found guilty of slaying Zurana Horton , 34 , and wounding Unique Armstead , 32 , and Cheanne McKnight , 11 , in October 2011 as he targeted rival gang members .",1
"The deviation of actual from the predicted (minimum number of) s = 10 observations is (33 − 29)/33 = 12.1% which seems small enough to consider Hypothesis 1 reasonably accurate and, formally, we cannot reject that the share of subjects with β i > 0.5 is the same as the share of subjects offering s = 10 (p = 0.580, Fisher's exact test).",0
"While the subject of exactly which device was the first microprocessor is contentious , partly due to lack of agreement on the exact definition of the term `` microprocessor '' , it is largely undisputed that the first single-chip microprocessor was the Intel 4004 , designed and realized by Ted Hoff , Federico Faggin , and Stanley Mazor at Intel .",1
They planned a meeting where they discussed about this idea regarding the football team .,0
"Countless experiments suggest, however, that this is not an accurate description of punishment behavior in decentralized sanctioning institutions.",0
